Row-names,Symbol,Moon-Earth___log2FoldChange,Moon-Earth___padj,data
AT3G20110,CYP705A20,1.757569982,0.309115442,
AT5G65540,,0.093986155,0.309243669,
AT5G48560,BHLH78,0.437474239,0.30937306,
AT1G14700,PAP3,-0.581503579,0.309374457,
AT5G14800,PROC1,0.306648877,0.309437932,
AT4G02230,RPL19C,-0.16213584,0.309450233,
AT1G01140,CIPK9,0.395515852,0.309450233,
AT1G79840,GL2,-0.251654818,0.3094844,
AT1G30540,,-0.127502554,0.309485749,
AT2G30170,,-0.193376276,0.309519367,
AT5G57300,COQ5,0.110585568,0.309519367,
AT5G13640,PDAT1,0.170676472,0.309519367,
AT1G53310,PPC1,0.414552304,0.309519367,
AT5G51960,,-0.218246485,0.309526824,
AT1G51860,AT1G51860,0.900201043,0.309526824,
AT1G13610,,1.827050567,0.309526824,
AT1G05010,ACO4,0.214567314,0.309681505,
AT5G12170,CLT3,0.293557816,0.309779786,
AT5G01890,PXC2,-0.316446923,0.309789088,
AT3G15150,MMS21,-0.229228021,0.309789088,
AT3G44850,,-0.139532987,0.309789975,
AT3G46020,,0.192430907,0.309892217,
AT5G63750,ARI13,0.877617088,0.310125305,
AT3G53260,PAL2,0.483433554,0.310210393,
AT5G42770,,-0.134806125,0.310229675,
AT3G15095,,-0.357636343,0.310369691,
AT1G70850,MLP34,1.37417714,0.310411526,
AT5G16030,,-0.596051741,0.310424785,
AT5G23290,PFD5,-0.15169489,0.310424785,
AT4G27890,BOB 2.00,1.336551706,0.310424785,
AT1G64270,NA,0.20988087,0.31054657,
AT5G40540,,0.463699441,0.31054657,
AT1G64330,,-0.208731051,0.310796547,
AT5G54770,THI1,-0.24251399,0.310821021,
AT4G17370,,0.153605549,0.310821021,
AT2G43680,IQD 14,0.160276431,0.310821021,
AT1G34200,,0.247526799,0.310821021,
AT5G03552,MIR822A,-0.520065152,0.310889972,
AT4G28940,,1.751513524,0.310919335,
AT5G59140,,0.156740002,0.311019482,
AT1G12810,,0.194321305,0.311023947,
ATMG00660,ORF149,0.275378855,0.311023947,
AT3G54390,,0.380947593,0.311023947,
AT5G10320,,0.141627896,0.311073784,
AT4G09100,ATL39,2.886811519,0.311204607,
AT4G31351,,0.778598177,0.311227929,
AT4G38050,NAT11,-0.231235469,0.31124821,
AT1G64310,PCMP-E65,-0.583799087,0.311291041,
AT1G01050,PPA1,-0.101633154,0.31132173,
AT4G20110,VSR7,0.635084479,0.31132173,
AT5G55590,QRT1,0.44699973,0.311359289,
AT2G19830,VPS32.1,0.139821481,0.311483578,
AT1G52520,FRS6,0.160145067,0.311545794,
AT4G29910,ORC5,-0.176785451,0.3116901,
AT1G55970,HAC04,-0.107047549,0.311698077,
AT3G13110,SAT3,0.506699463,0.311698077,
AT1G74480,RKD2,0.765942219,0.311698077,
AT1G05370,,-0.422307174,0.311702496,
AT1G62610,,0.197552334,0.311702496,
AT1G22500,ATL15,-0.687558409,0.311833727,
AT5G46590,anac096,0.427496388,0.311871029,
AT5G11412,,-1.071819076,0.311913452,
AT4G30140,CDEF1,-0.723010745,0.311948913,
AT1G33970,IAN9,-0.167776326,0.311948913,
AT1G54320,ALIS3,0.218208879,0.311948913,
AT5G47870,RAD52-2,0.112562258,0.312220092,
AT4G19550,,0.192988551,0.31226967,
AT1G19070,,0.364429425,0.312289155,
AT1G69526,,-0.403994982,0.312352379,
AT3G19190,ATG2,-0.187070921,0.312352379,
AT1G30890,AT1G30890,-0.137930205,0.312352379,
AT1G76900,TULP1,0.182416976,0.312561977,
AT5G36740,,-0.535431483,0.312594173,
AT2G29980,FAD3,-0.246057582,0.312594173,
AT5G24200,,1.110852719,0.312611223,
AT4G02710,NET1C,-0.186460632,0.312708566,
AT2G16400,BLH7,-0.250666953,0.312719703,
AT5G44130,FLA13,-0.400406771,0.312947799,
AT2G39750,,-0.096736702,0.312986956,
ATCG00010,TRNH,0.34128314,0.312999188,
AT2G03750,SOT11,0.302903328,0.313071215,
AT3G13800,,-0.151790466,0.313084755,
AT2G33640,PAT21,-0.316474607,0.313151358,
AT4G22230,,1.657290909,0.313175991,
AT5G56650,ILL1,0.107203292,0.313329047,
AT1G76100,PETE1,0.182303891,0.313438288,
AT5G05270,CHI3,0.761707639,0.313438288,
AT2G40430,,-0.138523566,0.313479175,
AT1G80750,RPL7A,-0.164324891,0.313681567,
AT2G24010,scpl23 AT2G24010,0.392320639,0.313826001,
AT3G13720,PRA1F3,-0.168366013,0.313893876,
AT5G27720,LSM 4.00,-0.158943079,0.3139106,
AT1G17210,ATILP1,0.199484605,0.3139106,
AT3G29330,,0.286907566,0.3139106,
AT4G20390,,0.708377588,0.3139106,
AT3G48790,,0.611893925,0.31398561,
AT2G35387,,0.780498376,0.313992578,
AT3G54160,,-0.438939834,0.314005824,
AT4G33080,,0.176458684,0.314005824,
AT1G01750,ADF11,-0.386054642,0.314008878,
ATCG01070,NDHE,-0.30866971,0.314008878,
AT5G41940,,-0.134682486,0.314139902,
AT1G68460,IPT1,-0.466345376,0.314143321,
AT3G50240,KIN4B,-0.446145636,0.314228296,
AT3G05720,IMPA7,-0.653296168,0.31431229,
AT1G20120,,0.491545281,0.31431229,
AT1G14490,,0.507153756,0.31431229,
AT5G06210,S-RBP11,-0.1223553,0.314334816,
AT5G41110,,0.157297747,0.314334816,
AT1G61380,SD129,0.379342587,0.314334816,
AT5G42380,CML37,1.032071959,0.314334816,
AT1G13860,QUL1,0.177999062,0.31433489,
AT4G29100,BHLH68,0.218189514,0.31433489,
AT3G20480,LPXK,-0.311448754,0.314441813,
AT2G38420,,0.129831211,0.314441813,
AT5G51630,,0.131811318,0.314441813,
AT5G19550,ASP2,0.227663807,0.314441813,
AT3G06370,NHX4,0.281659307,0.314487153,
AT4G37370,CYP81D8,0.755681816,0.314508831,
AT3G09550,,-0.388217968,0.314543962,
AT4G27650,PEL1,0.106811934,0.314543962,
AT5G42250,,-0.239961233,0.314561614,
AT4G32260,,-0.2309792,0.314561614,
AT3G13845,,0.162861904,0.314561614,
AT2G48010,RKF3,0.462664029,0.314561614,
AT1G63180,UGE3,-0.404691227,0.314591776,
AT3G10120,,0.390187067,0.314604758,
AT1G58025,,-0.180168513,0.314650242,
AT2G17250,EMB2762,-0.16826309,0.314654114,
AT5G08370,AGAL2,0.124500698,0.314850746,
AT3G19620,BXL5,0.631588289,0.314850746,
AT3G10420,SPD1,0.540785791,0.314855495,
AT5G52780,,-0.349004169,0.314932232,
AT5G51795,KLP,-0.526156519,0.314947698,
AT4G32175,,-0.158340381,0.315058746,
AT5G60580,,0.282036328,0.315126988,
AT1G04870,PRMT10,-0.191175227,0.315196513,
AT3G01690,,-0.303092561,0.315250445,
AT4G21550,VAL3,-0.270124802,0.315287869,
AT2G41905,,0.641979823,0.31534625,
AT5G05470,EIF2A,-0.146411649,0.315355342,
AT1G52110,,2.36807347,0.315355342,
AT1G75690,LQY1,-0.436010496,0.315377159,
AT3G47000,,-0.112106905,0.315450785,
AT1G74240,,-0.186514639,0.315498604,
AT5G53830,VQ33,0.372748727,0.315498604,
AT1G62830,LDL1,-0.135212204,0.315631251,
AT5G45720,,0.485944157,0.315651623,
ATMG00040,ORF315,0.798398671,0.315796235,
AT1G15220,CCMH,0.167796914,0.315855356,
AT1G80630,,-0.141020085,0.315914228,
AT4G28240,,0.522335642,0.315914228,
AT3G03300,DCL2,0.205662856,0.3159257,
AT4G29340,PRO3,2.470934764,0.316064326,
AT2G46880,PAP14,0.996111004,0.316190102,
AT3G10550,MTM1,0.170737476,0.316266176,
AT1G66345,,0.148177399,0.316311857,
AT1G03730,,0.139965199,0.316348005,
AT4G01080,TBL26,0.79438278,0.316348005,
AT1G09780,PGM1,0.294955456,0.31643406,
AT1G79210,PAB 2.00,-0.137478677,0.316510644,
AT3G26410,TRM11,-0.272051502,0.316618607,
AT5G52810,SARD4,0.392804756,0.316650916,
AT1G47820,,-0.174128647,0.316778469,
AT1G49590,ZOP1,0.11623336,0.316778469,
AT3G22845,,0.178523787,0.316778469,
AT5G15190,,0.442583369,0.316778469,
AT5G57655,XYLA,-0.521337884,0.316781381,
AT2G24230,,-0.248594635,0.316781381,
AT1G02420,,-0.210034817,0.316781381,
AT2G19490,,-0.231766002,0.316940459,
AT5G01330,PDC3,-0.862425095,0.317058218,
AT5G11840,,0.184160479,0.317058218,
AT1G77670,,0.229827669,0.317103674,
AT4G01995,,-0.180245222,0.317115584,
AT3G06010,CHR12,-0.100879965,0.317115584,
AT5G20940,,0.281270113,0.317115584,
AT2G19650,,0.631822827,0.317115584,
AT2G07798,,0.965099836,0.317115584,
AT4G39366,,0.220925921,0.317191296,
AT1G78610,MSL6,0.278702759,0.317413567,
AT5G10350,PABN3,-0.15326355,0.317584967,
AT1G28940,,0.43538543,0.317690347,
AT5G61070,HDA18,-0.43658462,0.317905933,
AT5G54870,,0.205032416,0.317927032,
AT3G26990,,-0.134410087,0.317982452,
AT5G05060,,0.244677833,0.317985804,
AT3G19615,,1.690941315,0.318096996,
AT3G10540,PDPK2,0.095488483,0.3181569,
AT2G33110,VAMP723,0.206536335,0.3181569,
AT4G31310,,0.276400315,0.3181569,
AT5G62040,BFT,-0.828637491,0.318165596,
AT5G23850,,0.513288441,0.318165596,
AT3G11080,AtRLP35,0.636815374,0.318165596,
AT2G40830,RHC1A,0.200725682,0.318348634,
AT5G60630,,0.499663577,0.318397277,
AT5G53330,,0.243140075,0.318403944,
AT2G01640,,-0.158761827,0.318441556,
AT1G75760,,0.134477714,0.318471779,
AT3G23100,XRCC4,-0.172148731,0.318499179,
AT1G43910,,0.788872905,0.318499179,
AT5G47180,PVA21,0.185982158,0.31850597,
AT2G01880,PAP7,1.164760316,0.318607621,
AT5G13460,IQD 11,0.252358159,0.318765392,
AT5G14640,ASK5,0.443923963,0.318787703,
AT5G48240,,-0.245719719,0.318819249,
AT5G02800,PBL7,0.161115495,0.318819249,
AT5G41960,,0.236339044,0.31887814,
AT2G36130,CYP18-2,0.084946818,0.318933473,
AT5G56540,AGP14,-0.495794748,0.318944547,
AT5G16790,THO7A,-0.307733515,0.318944547,
AT2G32800,LECRKS2 AT2G32800,0.382450261,0.318944547,
AT4G11260,SGT1B,-0.13894423,0.319320872,
AT5G26010,,-0.370850899,0.319367452,
AT4G30900,,0.151994734,0.319521672,
AT3G58160,XI-J,0.127898809,0.319614705,
AT3G48820,SIA2,-0.130815239,0.319616326,
AT5G39260,EXPA21,0.43651662,0.319750384,
AT5G50170,,-0.329213491,0.31986049,
AT4G23750,CRF2,-0.301792503,0.319907947,
AT5G03780,TRFL10,0.214903368,0.319982912,
AT2G07717,NA,0.470662484,0.320002044,
AT1G03020,GRXS1,0.528526623,0.320002044,
AT1G18680,,0.254515841,0.320026558,
AT5G27420,ATL31,0.710983529,0.320137191,
AT2G17440,PIRL5,0.265074451,0.320257474,
AT3G15220,,0.12795677,0.320310341,
AT3G11950,,0.144737324,0.320310341,
AT4G13030,,0.638467204,0.320310341,
AT2G32960,DSP2,0.468315938,0.320359312,
AT1G65032,,-0.277696754,0.320365108,
ATCG01240,RPS7-A,0.270818218,0.320365108,
AT1G65880,AAE20,1.306829504,0.320365108,
AT1G55880,,0.09552784,0.320484336,
AT1G33615,,0.37285212,0.320531896,
AT5G64100,PER69,2.603629722,0.320560149,
AT5G11680,,0.195243679,0.320771611,
AT1G02335,GL22,-0.36750246,0.320796487,
AT1G48635,PEX3,0.12555997,0.320796487,
AT3G15670,LEA29,1.307797992,0.320796487,
AT3G51460,SAC7,0.116742364,0.320797512,
AT1G11175,,0.331962651,0.320797512,
AT1G73380,,0.255958825,0.320966127,
AT5G14000,anac084,0.508131147,0.320966127,
AT5G09570,,0.994525041,0.321044446,
AT2G34170,,-0.542732632,0.321063223,
AT1G33270,,0.20765761,0.321090334,
AT1G05120,,0.113763867,0.32137157,
AT4G20730,NA,0.380280139,0.32137157,
AT2G42760,,0.383829502,0.321482955,
AT3G47070,,-0.245583593,0.321491587,
AT5G53592,,-0.716524102,0.321689597,
AT2G34790,MEE23,0.375777442,0.321689597,
AT1G70000,,0.67718975,0.32172844,
AT2G45940,,1.6162788,0.32172844,
AT2G19690,PLA2-BETA,0.203824593,0.321765777,
AT5G53880,,0.292801424,0.321931397,
AT4G14965,MAPR4,0.129155941,0.321981236,
AT5G56220,,0.250256649,0.321981236,
AT3G15356,LEC,-1.000923762,0.322046607,
AT5G10050,,-0.105151635,0.322061017,
AT2G39570,ACR9,0.19912198,0.322061017,
AT5G19730,PME53,0.288820827,0.322061017,
AT1G71960,ABCG25,0.453371018,0.322116898,
AT2G02180,TOM3,0.166907227,0.322288272,
AT1G02700,,-0.557463572,0.322488849,
AT3G24503,ALDH2C4,-0.224333246,0.322488849,
AT5G16270,SYN4,-0.086879612,0.322488849,
AT5G63390,OFUT37,0.383086108,0.322615332,
AT1G01610,GPAT4,-0.267301221,0.322746502,
AT2G28130,,0.342136384,0.322746502,
AT5G57480,,0.527256761,0.322746502,
AT4G14890,FdC2,-0.345196625,0.322825565,
AT4G39080,VHA-A3,-0.194623481,0.322916156,
AT1G70510,KNAT2,0.429599977,0.322962644,
AT1G55670,PSAG,-0.302442482,0.322966886,
AT3G59640,,0.155555345,0.322972533,
AT4G29480,,-0.131136211,0.322983955,
AT4G01630,EXPA17,-1.808261627,0.323030463,
AT5G19130,,-0.084346866,0.323030463,
AT3G03270,,0.257161145,0.323030463,
AT3G50270,,-0.444443052,0.323038968,
AT3G56090,FER3,-0.66758085,0.323090173,
AT1G59580,MPK2,0.164689059,0.323090173,
AT2G43160,EPSIN2,-0.151806661,0.323120885,
AT2G23690,,0.401512599,0.323230743,
AT3G21660,,1.006468254,0.3232716,
AT1G75290,,0.485948516,0.323406657,
AT1G10600,AMSH2,0.134292249,0.323600674,
AT5G42790,PAF1,-0.125238791,0.323676132,
AT2G46920,POL,0.139364786,0.323710638,
AT3G12340,FKBP43,-0.187319167,0.323725483,
AT4G24680,MOS1,-0.120366342,0.323725483,
AT1G66740,ASF1A,0.12301875,0.323725483,
AT4G13820,,0.566932925,0.323725483,
AT3G28980,,1.513331733,0.323725483,
AT5G41280,CRRSP57,2.507960887,0.323725483,
AT4G15280,UGT71B5,0.624036176,0.323906878,
AT4G01500,NGA4,0.480371671,0.324139922,
AT3G02090,MPPBETA,-0.108977032,0.324203208,
AT1G66840,PMI2,0.205873097,0.324203208,
AT3G05360,RLP30,0.495931166,0.324203208,
AT1G73870,COL7,0.797096593,0.324203208,
AT5G04140,GLU1,-0.272776448,0.324231039,
AT1G64980,,0.223351162,0.324231039,
AT5G47140,GATA27,0.317113912,0.324231039,
AT2G01990,,0.379653204,0.324302622,
AT4G04450,WRKY42,-0.402216191,0.324330234,
AT3G24530,,-0.177939306,0.324330234,
AT5G20030,,0.239908656,0.324330234,
AT3G22890,APS1,0.266846584,0.324330234,
AT1G50950,,0.18552553,0.324392989,
AT4G13235,EDA21,1.112733377,0.324465095,
AT1G73687,MIR159A,1.081316781,0.324515481,
AT5G49350,,1.503113661,0.324582166,
AT5G56180,ARP 8.00,0.254301911,0.324722759,
AT5G48335,,-0.158596639,0.324730422,
AT1G66050,ORTH5,-0.759971055,0.32475837,
AT4G11630,,-0.18710339,0.32475837,
AT3G28715,VHA-D2,-0.147670527,0.324772975,
AT2G47600,MHX,0.358226279,0.324772975,
AT5G56890,,0.232691333,0.324957136,
AT3G48780,LCB2B,0.119266529,0.325039525,
AT1G75000,,0.45835974,0.325230068,
AT2G42560,,3.45586979,0.325265414,
AT3G50760,GATL2,0.57859419,0.325593049,
AT1G10750,,-0.267987939,0.325736748,
AT3G08885,NA,-0.508226632,0.325747169,
AT1G29470,,-0.173925284,0.325747169,
AT4G09320,NDK1,-0.133108109,0.325747169,
AT1G13830,,0.88503442,0.325747169,
AT5G22300,NIT4,0.425053177,0.326133861,
AT1G23800,ALDH2B7,0.503543901,0.326183932,
AT1G63630,,-0.503203917,0.326252733,
AT4G12120,SEC1B,0.300387973,0.326252733,
AT2G47560,ATL64,0.748339505,0.326252733,
AT2G42610,LSH10,-0.602369368,0.326260391,
AT3G04090,SIP1-1,-0.099373999,0.326291587,
AT4G18372,,0.144774093,0.326368691,
AT4G18130,PHYE,0.208614531,0.326408324,
AT5G01870,LTP10,0.567752363,0.326504595,
AT4G38600,UPL3,-0.117500548,0.326528677,
AT2G16750,,-0.339908819,0.32663307,
AT2G19960,,2.109365388,0.326804018,
AT5G46540,ABCB7,-1.233284615,0.326911115,
AT5G40190,,-0.106383578,0.326911115,
AT1G18470,,0.125241893,0.326920845,
AT1G78100,,0.21966744,0.326942567,
AT3G51100,,0.172903925,0.326962099,
AT1G04130,TPR2,0.181450891,0.327407772,
AT5G60330,NA,-0.885034345,0.327556243,
AT2G47400,CP12-1,-0.209369022,0.327556243,
AT5G22630,ADT5,0.350623178,0.327556243,
AT5G61260,,0.395222917,0.327556243,
AT5G04290,RDM3,-0.274956771,0.327558155,
AT2G26110,,-0.190484047,0.327619817,
AT5G65970,MLO10,-0.464076967,0.327664808,
AT5G55100,,0.100631234,0.327664808,
AT5G04110,GYRB3,0.138211204,0.327664808,
AT5G53930,,0.167194551,0.327664808,
AT2G04050,DTX3,0.809813466,0.327676887,
AT5G09585,U2.5,0.407941299,0.327705157,
AT1G05730,,-0.337914948,0.327757448,
AT1G16720,HCF173,-0.31567143,0.327757448,
AT5G66540,,-0.215823479,0.327757448,
AT4G14385,,0.105106476,0.327757448,
AT3G27260,GTE8,0.208048651,0.327757448,
AT5G14890,,0.360180978,0.327757448,
AT2G47670,PMEI6,0.670338619,0.327757448,
AT5G04370,NAMT1,1.499047516,0.327757448,
AT3G57320,,0.16429375,0.327784095,
AT5G08050,,-0.273310971,0.327828229,
AT3G27020,YSL6,-0.20868038,0.327828229,
AT5G37830,OXP1,-0.090285534,0.327828229,
AT1G17520,,0.205528483,0.327828229,
AT1G07530,SCL14,0.371230709,0.327828229,
AT1G63580,CRRSP6,1.10311548,0.327828229,
AT1G23480,CSLA3,-0.498351985,0.327927939,
ATCG00520,YCF4,-0.292010041,0.327930264,
AT1G80910,CCZ1B,0.167101516,0.327951111,
AT5G08250,,2.07438076,0.327951111,
AT3G09000,,-0.161606086,0.327980739,
AT2G36630,,0.553068519,0.327980739,
AT4G02850,,-0.608829578,0.327988638,
AT3G20075,NA,-0.575633925,0.327988638,
AT3G24160,PMP,0.097502485,0.327988638,
AT2G39710,,0.282965263,0.327988638,
AT1G65620,AS2,0.464181066,0.327988638,
AT1G62620,,0.64577116,0.327988638,
AT1G14430,,-0.614575519,0.327995648,
AT5G06050,,-0.184444561,0.327995648,
AT1G03600,PSB27-1,-0.281386871,0.328029008,
AT2G18750,CBP60C,0.138253523,0.328050188,
AT3G25130,,0.355874348,0.328166738,
AT5G22580,,-0.487441142,0.328339508,
AT4G30170,PER45,2.147993385,0.328339508,
AT2G41800,,1.503284685,0.328566018,
AT5G06250,,0.481097839,0.328618716,
AT4G19500,RPP2A,0.168575259,0.328767075,
AT1G63770,,-0.137511518,0.328806415,
AT3G10480,ANAC050,-0.094931504,0.3288713,
AT1G31300,,0.117363728,0.328899345,
AT1G24520,BCP1,2.551888025,0.328906355,
AT3G16785,PLDP1,0.148316438,0.328975142,
AT1G55760,,0.3390728,0.329147102,
AT2G46150,,0.524582399,0.329159857,
AT1G18390,,0.500134294,0.329165333,
AT3G58380,,0.537027917,0.329165333,
AT2G04350,LACS8,0.322090471,0.32919799,
AT2G21850,,0.485308661,0.329378662,
AT3G53970,,0.207195288,0.329693657,
AT5G25440,,0.731161027,0.329693657,
AT1G13230,PII-2,0.610205454,0.330008711,
AT1G77390,CYCA1-2,-0.352278533,0.330075809,
AT4G00355,ATI2,0.223842969,0.330075809,
AT5G44320,,-0.098132197,0.330124412,
AT4G01010,CNGC13,0.426280352,0.33024765,
AT2G36090,,0.32415592,0.330386601,
AT1G18320,,-0.327377255,0.33045112,
AT1G18340,TFB4,-0.15873365,0.330470428,
AT1G29270,,0.412512087,0.330470428,
AT5G67290,,-0.101080988,0.330655097,
AT5G57840,,0.27481959,0.330655097,
AT4G10930,,0.116280286,0.330764402,
AT3G19640,MRS2-3,0.181700275,0.330764795,
AT1G80090,PV42B,1.915424154,0.330764795,
AT1G13090,CYP71B28,0.133684431,0.330890074,
AT2G42780,,0.144256991,0.330890074,
AT4G26870,,-0.101644945,0.330942951,
AT3G01540,RH14,0.20536613,0.330942951,
AT1G64620,DOF1.8,0.299881954,0.330942951,
AT1G13540,,1.217276119,0.330942951,
AT3G48670,IDN2,-0.197200472,0.331012174,
AT3G44042,NA,1.706463802,0.331024189,
AT3G22170,FHY3,-0.103106844,0.331038596,
AT4G11660,HSFB2B,0.241889479,0.331092686,
AT4G13430,IIL1,-0.149811136,0.331128429,
AT1G14530,THH1,-0.142331015,0.331133746,
AT5G62575,SDH7B,0.132757216,0.331152421,
AT3G21740,APO4,-0.186880676,0.331212872,
AT2G20870,,-0.682877342,0.331291496,
AT1G09020,SNF4,-0.095948039,0.331291496,
AT3G01210,,0.254882456,0.331347609,
AT1G32410,,0.116272965,0.331377774,
AT2G05320,GNT2,0.207947855,0.331377774,
AT5G56850,,0.264515667,0.331377774,
AT1G44790,GGCT2;3,0.215441051,0.33151073,
AT1G18550,KIN8A,-0.313983259,0.331532577,
AT3G12720,ATY53,1.567267436,0.331676053,
AT5G67620,,0.709522276,0.331725602,
AT4G25620,,0.129789152,0.3317484,
AT3G29120,NA,-0.242527509,0.331927691,
AT2G40435,,0.380443824,0.331985709,
AT4G33810,XYN5,-0.448050508,0.332039139,
AT1G01820,PEX11C,-0.134235395,0.332039139,
AT1G20830,MCD1,-0.109541783,0.332176683,
AT1G09850,XBCP3,0.319129336,0.332177551,
AT1G05520,,-0.103142315,0.332334336,
AT1G20140,ASK4,0.147187863,0.332346956,
AT4G26680,,-0.233741585,0.332783142,
AT3G63530,BB,0.144606694,0.332783142,
AT3G55500,EXPA16,-0.50544592,0.33284079,
AT1G62990,KNAT7,0.247396735,0.33284079,
AT5G35753,,0.090715714,0.333050235,
AT5G22608,,0.272207985,0.333050235,
AT1G74680,,-0.16924585,0.33309699,
AT1G28210,ATJ1,-0.318027372,0.333114826,
AT5G63980,SAL1,-0.187165605,0.333114826,
AT5G13740,ZIF1,0.411228302,0.333114826,
AT4G34380,,0.663289013,0.333114826,
AT2G40316,,-0.128053108,0.333174437,
AT2G10940,,-0.519066075,0.333184005,
AT5G49510,PFD3,-0.134940188,0.333184005,
AT3G04700,,0.53428855,0.333184005,
AT3G23340,CKL10,0.309921755,0.333200408,
AT5G13710,SMT1,-0.245641529,0.333234932,
AT1G31480,SGR2,0.353388564,0.333239303,
AT5G05990,,-0.188473387,0.333254165,
AT5G34940,AtGUS3,0.134587394,0.333254165,
AT3G05110,,0.881467514,0.333254165,
AT5G25080,,-0.136481014,0.333336258,
AT2G17790,VPS35A AT2G17790,0.153832563,0.333345064,
AT1G23950,,0.149059842,0.333422561,
AT5G67180,TOE3,0.458006608,0.333422561,
AT4G14200,,-0.322512581,0.333445403,
AT2G07774,,0.506764567,0.333498882,
AT1G13210,ALA11,-0.33892018,0.333717609,
AT1G07080,,0.145099347,0.333717609,
AT4G38940,,0.125328887,0.333774809,
AT2G34690,ACD11,0.118200482,0.333915028,
ATCG00590,ORF31,0.380735774,0.333985874,
AT1G10160,NA,0.265401509,0.334067669,
AT1G19380,,0.621046169,0.334069354,
AT1G36180,ACC2,-0.189908268,0.334089076,
AT1G04330,,0.598610185,0.334152716,
AT1G66430,,-0.267326126,0.334157497,
AT1G17690,NOF1,-0.1860125,0.33445312,
AT1G47655,DOF1.6,-0.292837297,0.334460153,
AT2G33340,PRP19B,-0.124029863,0.334460153,
AT5G54900,RBP45A,-0.152670561,0.334471,
AT2G17770,ATBZIP27,0.547712578,0.334471,
AT5G01180,NPF8.2,-0.82970841,0.334575252,
AT5G14380,AGP6,0.433644769,0.334575252,
AT1G79770,,0.672497124,0.334575252,
AT5G11640,,0.155384301,0.334655958,
AT5G58260,ndhN,-0.297636859,0.334676926,
AT5G64667,IDL2,0.242653574,0.334676926,
AT2G27740,,-0.42259575,0.334749747,
AT4G33610,,1.300618844,0.334763827,
AT4G24530,OFUT31,-0.108235182,0.334779919,
AT1G54100,ALDH7B4,0.526681083,0.335061991,
AT1G64720,CP5,0.240338304,0.335245332,
AT5G40170,AtRLP54,-0.209650907,0.335550976,
AT3G50420,PCMP-E85,-0.380575665,0.335772331,
AT3G01300,,-0.130504114,0.335801097,
AT3G21810,,0.196816179,0.335801097,
AT5G62000,ARF2,0.22048652,0.335801097,
AT1G21525,NA,1.106412207,0.335801097,
AT2G28290,SYD,-0.148012788,0.335843801,
AT1G26200,,0.567302128,0.335843801,
AT1G69690,TCP15,0.226089635,0.336027778,
ATCG00710,PSBH,-0.396262975,0.336062038,
AT5G57490,VDAC4,-0.185976781,0.336124865,
AT1G73460,,-0.071347849,0.336124865,
AT2G42450,,0.165325248,0.336124865,
AT1G32240,KAN2,0.247438637,0.336124865,
AT1G80980,,0.25534247,0.336124865,
AT1G79710,,0.229097135,0.336319233,
AT1G78955,CAMS1,-0.362985132,0.336369446,
AT4G29330,DER1,0.11400356,0.336369446,
AT1G09660,,-0.203004612,0.33650043,
AT4G31354,,0.816428358,0.336526185,
AT5G27460,,0.14825907,0.336646712,
AT1G01560,MPK11,0.783808121,0.336646712,
AT1G64570,DUO3,-0.074596806,0.336676706,
AT5G38565,,0.430065399,0.336676706,
AT4G31360,,-0.300132702,0.336776588,
AT1G28100,,0.251473595,0.336776588,
AT1G24280,G6PD3,-0.198488719,0.336882235,
AT3G01160,,-0.169643285,0.336882235,
AT1G44160,,0.920914835,0.336882235,
ATMG00580,NAD 4.00,0.675028621,0.336894617,
AT2G15760,,0.583668505,0.336935388,
AT1G44000,SGRL,0.267830409,0.336955926,
